Gene_name	Species_name	Seq.Identity
STOML3	Ovis_aries	88.5
STOML3	Ovis_canadensis	88.5
STOML3	Oxyura_jamaicensis	68.4
STOML3	Pan_paniscus	99.1
STOML3	Panthera_leo	90.1
STOML3	Panthera_onca	90.1
STOML3	Panthera_pardus	90.4
STOML3	Panthera_tigris	89.9
STOML3	Panthera_uncia	89.8
STOML3	Pan_troglodytes	99.2
STOML3	Papio_anubis	89.3
STOML3	Parus_major	51.6
STOML3	Passer_domesticus	46.3
STOML3	Passer_montanus	68.8
STOML3	Patagioenas_fasciata	70.6
STOML3	Pelecanus_crispus	69.3
STOML3	Pelobates_fuscus	61.9
STOML3	Pelodiscus_sinensis	73.3
STOML3	Perognathus_longimembris_pacificus	87.2
STOML3	Peromyscus_californicus_insignis	85.4
STOML3	Peromyscus_eremicus	83.5
STOML3	Peromyscus_maniculatus_bairdii	85.4
STOML3	Petaurus_breviceps_papuanus	80.2
STOML3	Pezoporus_flaviventris	68.7
STOML3	Pezoporus_occidentalis	67.8
STOML3	Pezoporus_wallicus	68.7
STOML3	Phacochoerus_africanus	67.7
STOML3	Phaenicophaeus_curvirostris	71.0
STOML3	Phaethon_lepturus	69.5
STOML3	Phalacrocorax_carbo	70.0
STOML3	Phascolarctos_cinereus	81.5
STOML3	Phasianus_colchicus	71.6
STOML3	Phoca_vitulina	86.3
STOML3	Phocoena_phocoena	75.4
STOML3	Phodopus_roborovskii	86.7
STOML3	Piliocolobus_tephrosceles	75.7
STOML3	Pleurodeles_waltl	66.4
STOML3	Poecile_atricapillus	62.6
STOML3	Pogoniulus_pusillus	69.4
STOML3	Pongo_abelii	97.3
STOML3	Pongo_pygmaeus	97.0
STOML3	Prinia_subflava	45.1
STOML3	Prionailurus_bengalensis	90.1
STOML3	Prionailurus_viverrinus	90.0
STOML3	Propithecus_coquereli	92.2
STOML3	Psammomys_obesus	84.8
STOML3	Pseudopodoces_humilis	68.6
STOML3	Pterocles_gutturalis	69.8
STOML3	Pteropus_alecto	87.9
STOML3	Pteropus_giganteus	88.0
STOML3	Pteropus_vampyrus	87.9
STOML3	Puma_concolor	87.2
STOML3	Puma_yagouaroundi	90.1
STOML3	Pygoscelis_adeliae	68.9
STOML3	Pyrgilauda_ruficollis	68.1
STOML3	Rana_temporaria	61.0
STOML3	Ranitomeya_imitator	60.0
STOML3	Rattus_norvegicus	30.2
STOML3	Rattus_rattus	84.9
STOML3	Rhea_pennata	71.5
STOML3	Rhinatrema_bivittatum	68.2
STOML3	Rhinolophus_ferrumequinum	89.2
STOML3	Rhinopithecus_bieti	81.3
STOML3	Rhinopithecus_roxellana	72.2
STOML3	Rissa_tridactyla	69.1
STOML3	Rousettus_aegyptiacus	88.2
STOML3	Saimiri_boliviensis	94.8
STOML3	Sarcophilus_harrisii	81.5
STOML3	Sciurus_carolinensis	74.6
STOML3	Serinus_canaria	67.6
STOML3	Sorex_araneus	84.6
STOML3	Sorex_fumeus	85.8
STOML3	Spea_bombifrons	62.0
STOML3	Strigops_habroptila	68.8
STOML3	Struthio_camelus	70.3
STOML3	Sturnus_vulgaris	64.0
STOML3	Suncus_etruscus	58.0
STOML3	Suricata_suricatta	84.1
STOML3	Sus_scrofa	70.2
STOML3	Sylvia_atricapilla	66.0
STOML3	Tachyglossus_aculeatus	75.3
STOML3	Talpa_occidentalis	88.4
STOML3	Tauraco_erythrolophus	71.3
STOML3	Theropithecus_gelada	97.7
STOML3	Tinamus_guttatus	63.2
STOML3	Trachemys_scripta_elegans	73.3
STOML3	Trachypithecus_francoisi	97.4
STOML3	Trichechus_manatus_latirostris	88.8
STOML3	Trichosurus_vulpecula	78.4
STOML3	Tupaia_chinensis	52.4
STOML3	Tympanuchus_pallidicinctus	70.0
STOML3	Tyto_alba	70.0
STOML3	Urocitellus_parryii	90.3
STOML3	Ursus_americanus	86.4
STOML3	Ursus_arctos	74.8
STOML3	Ursus_maritimus	74.8
STOML3	Vicugna_pacos	80.7
STOML3	Vidua_chalybeata	69.0
STOML3	Vidua_macroura	67.9
STOML3	Vombatus_ursinus	81.7
STOML3	Vulpes_lagopus	86.2
STOML3	Vulpes_vulpes	90.4
STOML3	Xenopus_tropicalis	63.7
STOML3	Zalophus_californianus	89.2
STOML3	Zonotrichia_albicollis	67.0
STOML3	Zonotrichia_leucophrys_gambelii	66.9
SUV39H2	Accipiter_gentilis	78.0
SUV39H2	Acinonyx_jubatus	94.8
SUV39H2	Acomys_russatus	75.1
SUV39H2	Agelaius_phoeniceus	76.7
SUV39H2	Ailuropoda_melanoleuca	95.2
SUV39H2	Alexandromys_fortis	65.3
SUV39H2	Alligator_mississippiensis	72.8
SUV39H2	Alligator_sinensis	71.6
SUV39H2	Amblyraja_radiata	60.9
SUV39H2	Ambystoma_mexicanum	69.1
SUV39H2	Ammospiza_caudacuta	57.3
SUV39H2	Ammospiza_nelsoni	77.7
SUV39H2	Anas_acuta	73.7
SUV39H2	Anas_platyrhynchos	76.1
SUV39H2	Anomalospiza_imberbis	77.1
SUV39H2	Anser_cygnoides	74.0
SUV39H2	Antechinus_flavipes	88.3
SUV39H2	Antrostomus_carolinensis	49.8
SUV39H2	Aotus_nancymaae	97.4
SUV39H2	Aphelocoma_coerulescens	77.6
SUV39H2	Apodemus_sylvaticus	74.8
SUV39H2	Aptenodytes_forsteri	75.3
SUV39H2	Apteryx_mantelli	78.9
SUV39H2	Apteryx_rowi	76.1
SUV39H2	Apus_apus	78.1
SUV39H2	Aquila_chrysaetos_chrysaetos	79.1
SUV39H2	Artibeus_jamaicensis	94.6
SUV39H2	Arvicanthis_niloticus	75.5
SUV39H2	Arvicola_amphibius	74.7
SUV39H2	Athene_cunicularia	50.3
SUV39H2	Aythya_fuligula	77.9
SUV39H2	Balaenoptera_acutorostrata	79.7
SUV39H2	Balaenoptera_musculus	94.2
SUV39H2	Balaenoptera_ricei	94.2
SUV39H2	Bison_bison_bison	88.1
SUV39H2	Bombina_bombina	72.1
SUV39H2	Bos_indicus_x_Bos_taurus	71.2
SUV39H2	Bos_javanicus	88.1
SUV39H2	Bos_mutus	88.1
SUV39H2	Bos_taurus	71.3
SUV39H2	Bubalus_bubalis	94.1
SUV39H2	Bubalus_kerabau	88.0
SUV39H2	Budorcas_taxicolor	94.4
SUV39H2	Bufo_bufo	70.0
SUV39H2	Bufo_gargarizans	70.3
SUV39H2	Calidris_pugnax	74.2
SUV39H2	Callithrix_jacchus	93.7
SUV39H2	Callorhinus_ursinus	91.2
SUV39H2	Caloenas_nicobarica	78.2
SUV39H2	Calypte_anna	77.4
SUV39H2	Camarhynchus_parvulus	77.6
SUV39H2	Camelus_bactrianus	80.2
SUV39H2	Camelus_dromedarius	80.4
SUV39H2	Camelus_ferus	69.1
SUV39H2	Canis_lupus_dingo	81.2
SUV39H2	Capra_hircus	94.4
SUV39H2	Capricornis_sumatraensis	94.2
SUV39H2	Caretta_caretta	78.0
SUV39H2	Carlito_syrichta	80.8
SUV39H2	Castor_canadensis	94.2
SUV39H2	Catharus_ustulatus	76.6
SUV39H2	Cebus_imitator	97.2
SUV39H2	Centrocercus_urophasianus	78.6
SUV39H2	Ceratotherium_simum_simum	95.7
SUV39H2	Cercocebus_atys	98.9
SUV39H2	Cervus_canadensis	70.8
SUV39H2	Cervus_elaphus	70.8
SUV39H2	Chaetura_pelagica	60.6
SUV39H2	Chamaea_fasciata	77.6
SUV39H2	Charadrius_vociferus	76.0
SUV39H2	Chelonia_mydas	76.6
SUV39H2	Chelonoidis_abingdonii	79.7
SUV39H2	Chinchilla_lanigera	93.3
SUV39H2	Chionomys_nivalis	74.9
SUV39H2	Chiroxiphia_lanceolata	77.4
SUV39H2	Chlorocebus_sabaeus	90.8
SUV39H2	Choloepus_didactylus	93.9
SUV39H2	Chroicocephalus_ridibundus	77.9
SUV39H2	Chrysemys_picta_bellii	72.5
SUV39H2	Chrysochloris_asiatica	93.7
SUV39H2	Cinclus_cinclus	76.9
SUV39H2	Colius_striatus	78.4
SUV39H2	Colobus_angolensis_palliatus	84.1
SUV39H2	Columba_livia	78.0
SUV39H2	Condylura_cristata	68.7
SUV39H2	Corapipo_altera	77.5
SUV39H2	Corvus_brachyrhynchos	49.0
SUV39H2	Corvus_cornix_cornix	77.6
SUV39H2	Corvus_hawaiiensis	77.6
SUV39H2	Corvus_kubaryi	77.6
SUV39H2	Corvus_moneduloides	77.6
SUV39H2	Coturnix_japonica	77.9
SUV39H2	Cricetulus_griseus	88.4
SUV39H2	Crocodylus_porosus	78.1
SUV39H2	Cuculus_canorus	77.5
SUV39H2	Cyanistes_caeruleus	57.7
SUV39H2	Cygnus_atratus	73.7
SUV39H2	Cygnus_olor	73.8
SUV39H2	Cynocephalus_volans	95.1
SUV39H2	Cyrtonyx_montezumae	79.1
SUV39H2	Dama_dama	93.5
SUV39H2	Dasypus_novemcinctus	93.2
SUV39H2	Delphinapterus_leucas	79.6
SUV39H2	Delphinus_delphis	74.5
SUV39H2	Dendropsophus_ebraccatus	70.5
SUV39H2	Dermochelys_coriacea	77.1
SUV39H2	Desmodus_rotundus	94.5
SUV39H2	Diceros_bicornis_minor	95.7
SUV39H2	Dipodomys_merriami	83.3
SUV39H2	Dipodomys_ordii	83.1
SUV39H2	Dipodomys_spectabilis	89.9
SUV39H2	Dromaius_novaehollandiae	79.1
SUV39H2	Dromiciops_gliroides	88.2
SUV39H2	Dryobates_pubescens	77.1
SUV39H2	Echinops_telfairi	77.7
SUV39H2	Egretta_garzetta	77.8
SUV39H2	Elephantulus_edwardii	92.9
SUV39H2	Elephas_maximus_indicus	94.1
SUV39H2	Eleutherodactylus_coqui	70.3
SUV39H2	Empidonax_traillii	73.1
SUV39H2	Emydura_macquarii_macquarii	79.6
SUV39H2	Emys_orbicularis	79.4
SUV39H2	Enhydra_lutris_kenyoni	67.4
SUV39H2	Eptesicus_fuscus	95.3
SUV39H2	Equus_asinus	93.2
SUV39H2	Equus_caballus	73.2
SUV39H2	Equus_przewalskii	73.2
SUV39H2	Equus_quagga	95.4
SUV39H2	Erinaceus_europaeus	93.5
SUV39H2	Eschrichtius_robustus	94.1
SUV39H2	Eubalaena_glacialis	79.6
SUV39H2	Eulemur_rufifrons	95.9
SUV39H2	Eumetopias_jubatus	94.9
SUV39H2	Falco_biarmicus	78.3
SUV39H2	Falco_cherrug	78.2
SUV39H2	Falco_naumanni	77.2
SUV39H2	Falco_peregrinus	78.1
SUV39H2	Falco_rusticolus	72.2
SUV39H2	Felis_catus	94.7
SUV39H2	Ficedula_albicollis	66.6
SUV39H2	Fukomys_damarensis	74.2
SUV39H2	Galeopterus_variegatus	81.1
SUV39H2	Gallus_gallus	78.3
SUV39H2	Gavialis_gangeticus	78.4
SUV39H2	Gavia_stellata	78.7
SUV39H2	Geospiza_fortis	76.7
SUV39H2	Geotrypetes_seraphini	74.4
SUV39H2	Globicephala_melas	94.1
SUV39H2	Gopherus_evgoodei	58.6
SUV39H2	Gopherus_flavomarginatus	79.9
SUV39H2	Gorilla_gorilla_gorilla	99.7
SUV39H2	Gracilinanus_agilis	88.2
SUV39H2	Grammomys_surdaster	74.6
SUV39H2	Grus_americana	72.8
SUV39H2	Gymnogyps_californianus	78.9
SUV39H2	Haemorhous_mexicanus	77.5
SUV39H2	Haliaeetus_albicilla	79.0
SUV39H2	Haliaeetus_leucocephalus	79.0
SUV39H2	Harpia_harpyja	78.7
SUV39H2	Heterocephalus_glaber	92.8
SUV39H2	Hippopotamus_amphibius_kiboko	94.9
SUV39H2	Hipposideros_armiger	92.3
SUV39H2	Hirundo_rustica	77.8
SUV39H2	Homo_sapiens	100.0
SUV39H2	Hyaena_hyaena	94.2
SUV39H2	Hyla_sarda	70.6
SUV39H2	Hylobates_moloch	99.3
SUV39H2	Hyperolius_riggenbachi	70.8
SUV39H2	Ictidomys_tridecemlineatus	91.1
SUV39H2	Indicator_indicator	77.8
SUV39H2	Jaculus_jaculus	75.8
SUV39H2	Kogia_breviceps	92.9
SUV39H2	Lagenorhynchus_albirostris	94.0
SUV39H2	Lagenorhynchus_obliquidens	94.0
SUV39H2	Lagopus_leucura	78.6
SUV39H2	Lagopus_muta	78.5
SUV39H2	Lathamus_discolor	75.8
SUV39H2	Lemur_catta	96.1
SUV39H2	Leopardus_geoffroyi	94.7
SUV39H2	Lepidothrix_coronata	77.6
SUV39H2	Leptonychotes_weddellii	94.8
SUV39H2	Lepus_europaeus	92.2
SUV39H2	Lethenteron_reissneri	49.5
SUV39H2	Lonchura_striata	77.1
SUV39H2	Lontra_canadensis	67.2
SUV39H2	Loxodonta_africana	79.8
SUV39H2	Lutra_lutra	95.4
SUV39H2	Lynx_canadensis	80.3
SUV39H2	Lynx_rufus	80.3
SUV39H2	Macaca_fascicularis	98.9
SUV39H2	Macaca_mulatta	98.9
SUV39H2	Macaca_nemestrina	98.7
SUV39H2	Macaca_thibetana_thibetana	98.8
SUV39H2	Malaclemys_terrapin_pileata	69.0
SUV39H2	Manacus_candei	77.8
SUV39H2	Manacus_vitellinus	49.2
SUV39H2	Mandrillus_leucophaeus	84.3
SUV39H2	Manis_javanica	94.3
SUV39H2	Manis_pentadactyla	94.3
SUV39H2	Marmota_flaviventris	94.1
SUV39H2	Marmota_marmota_marmota	93.3
SUV39H2	Marmota_monax	93.3
SUV39H2	Mastomys_coucha	75.1
SUV39H2	Mauremys_mutica	80.2
SUV39H2	Mauremys_reevesii	78.5
SUV39H2	Melanerpes_formicivorus	76.8
SUV39H2	Meleagris_gallopavo	78.1
SUV39H2	Meles_meles	71.1
SUV39H2	Melopsittacus_undulatus	77.1
SUV39H2	Melospiza_georgiana	74.0
SUV39H2	Melospiza_melodia_melodia	74.0
SUV39H2	Melozone_crissalis	77.6
SUV39H2	Meriones_unguiculatus	76.3
SUV39H2	Mesocricetus_auratus	87.4
SUV39H2	Mesoplodon_densirostris	87.7
SUV39H2	Microcaecilia_unicolor	73.4
SUV39H2	Microcebus_murinus	95.8
SUV39H2	Microtus_ochrogaster	71.5
SUV39H2	Microtus_oregoni	74.7
SUV39H2	Miniopterus_natalensis	95.4
SUV39H2	Mirounga_angustirostris	94.8
SUV39H2	Mirounga_leonina	94.7
SUV39H2	Molossus_molossus	94.8
SUV39H2	Molothrus_aeneus	76.7
SUV39H2	Molothrus_ater	76.8
SUV39H2	Monodelphis_domestica	87.9
SUV39H2	Monodon_monoceros	93.9
SUV39H2	Moschus_berezovskii	89.2
SUV39H2	Motacilla_alba_alba	77.6
SUV39H2	Muntiacus_reevesi	93.6
SUV39H2	Mus_caroli	74.4
SUV39H2	Mus_musculus	74.4
SUV39H2	Mus_pahari	76.3
SUV39H2	Mustela_erminea	67.6
SUV39H2	Mustela_lutreola	67.5
SUV39H2	Mustela_nigripes	95.1
SUV39H2	Mustela_putorius_furo	93.2
SUV39H2	Myiozetetes_cayanensis	73.6
SUV39H2	Myodes_glareolus	80.6
SUV39H2	Myotis_brandtii	80.7
SUV39H2	Myotis_daubentonii	94.9
SUV39H2	Myotis_lucifugus	95.0
SUV39H2	Myotis_myotis	94.9
SUV39H2	Myotis_yumanensis	95.2
SUV39H2	Nannospalax_galili	91.8
SUV39H2	Nanorana_parkeri	71.5
SUV39H2	Neofelis_nebulosa	94.7
SUV39H2	Neogale_vison	66.7
SUV39H2	Neomonachus_schauinslandi	94.7
SUV39H2	Neopelma_chrysocephalum	77.5
SUV39H2	Neophocaena_asiaeorientalis_asiaeorientalis	62.0
SUV39H2	Neopsephotus_bourkii	77.7
SUV39H2	Nipponia_nippon	77.6
SUV39H2	Nomascus_leucogenys	99.3
SUV39H2	Nothoprocta_perdicaria	77.6
SUV39H2	Numida_meleagris	79.0
SUV39H2	Nyctereutes_procyonoides	70.6
SUV39H2	Nyctibius_grandis	77.4
SUV39H2	Nycticebus_coucang	79.6
SUV39H2	Ochotona_curzoniae	94.1
SUV39H2	Ochotona_princeps	93.9
SUV39H2	Octodon_degus	78.9
SUV39H2	Odobenus_rosmarus_divergens	70.8
SUV39H2	Odocoileus_virginianus	87.8
SUV39H2	Oenanthe_melanoleuca	68.8
SUV39H2	Onychomys_torridus	74.2
SUV39H2	Onychostruthus_taczanowskii	77.6
SUV39H2	Opisthocomus_hoazin	77.7
SUV39H2	Orcinus_orca	94.1
SUV39H2	Ornithorhynchus_anatinus	77.4
SUV39H2	Orycteropus_afer_afer	94.3
SUV39H2	Oryctolagus_cuniculus	92.3
SUV39H2	Oryx_dammah	94.4
SUV39H2	Otolemur_garnettii	95.0
SUV39H2	Ovis_aries	88.0
SUV39H2	Ovis_canadensis	71.2
SUV39H2	Oxyura_jamaicensis	74.2
SUV39H2	Pan_paniscus	99.5
SUV39H2	Panthera_leo	86.7
SUV39H2	Panthera_onca	94.8
SUV39H2	Panthera_pardus	94.7
SUV39H2	Panthera_tigris	86.9
SUV39H2	Panthera_uncia	94.8
SUV39H2	Pan_troglodytes	99.5
SUV39H2	Papio_anubis	98.8
SUV39H2	Parus_major	77.6
SUV39H2	Passer_domesticus	77.5
SUV39H2	Passer_montanus	78.0
SUV39H2	Patagioenas_fasciata	78.2
SUV39H2	Pelobates_fuscus	72.7
SUV39H2	Pelodiscus_sinensis	78.4
SUV39H2	Perognathus_longimembris_pacificus	89.8
SUV39H2	Peromyscus_californicus_insignis	75.1
SUV39H2	Peromyscus_eremicus	88.8
SUV39H2	Peromyscus_leucopus	73.3
SUV39H2	Peromyscus_maniculatus_bairdii	88.8
SUV39H2	Petromyzon_marinus	49.3
SUV39H2	Pezoporus_flaviventris	76.2
SUV39H2	Pezoporus_occidentalis	76.0
SUV39H2	Pezoporus_wallicus	76.2
SUV39H2	Phacochoerus_africanus	94.8
SUV39H2	Phaenicophaeus_curvirostris	78.1
SUV39H2	Phalacrocorax_carbo	79.1
SUV39H2	Phascolarctos_cinereus	87.8
SUV39H2	Phasianus_colchicus	78.8
SUV39H2	Phoca_vitulina	94.7
SUV39H2	Phocoena_phocoena	93.8
SUV39H2	Phocoena_sinus	79.3
SUV39H2	Phodopus_roborovskii	75.8
SUV39H2	Phyllostomus_hastatus	94.8
SUV39H2	Physeter_macrocephalus	79.7
SUV39H2	Piliocolobus_tephrosceles	98.8
SUV39H2	Pipistrellus_kuhlii	78.4
SUV39H2	Pipra_filicauda	77.7
SUV39H2	Pleurodeles_waltl	68.4
SUV39H2	Pogoniulus_pusillus	77.7
SUV39H2	Pongo_abelii	99.3
SUV39H2	Pongo_pygmaeus	99.3
SUV39H2	Prinia_subflava	68.3
SUV39H2	Prionailurus_bengalensis	94.8
SUV39H2	Prionailurus_viverrinus	94.8
SUV39H2	Propithecus_coquereli	96.1
SUV39H2	Protopterus_annectens	71.0
SUV39H2	Psammomys_obesus	53.4
SUV39H2	Pseudophryne_corroboree	70.5
SUV39H2	Pseudopipra_pipra	77.8
SUV39H2	Pseudopodoces_humilis	77.6
SUV39H2	Pseudorca_crassidens	94.1
SUV39H2	Pteronotus_mesoamericanus	80.9
SUV39H2	Pteropus_alecto	79.6
SUV39H2	Pteropus_giganteus	93.8
SUV39H2	Pteropus_vampyrus	81.8
SUV39H2	Puma_concolor	94.6
SUV39H2	Puma_yagouaroundi	94.7
SUV39H2	Pygoscelis_adeliae	78.2
SUV39H2	Pyrgilauda_ruficollis	77.6
SUV39H2	Rana_temporaria	69.4
SUV39H2	Ranitomeya_imitator	72.1
SUV39H2	Rattus_norvegicus	71.3
SUV39H2	Rattus_rattus	68.4
SUV39H2	Rhea_pennata	79.7
SUV39H2	Rhinolophus_ferrumequinum	78.0
SUV39H2	Rhinopithecus_bieti	98.9
SUV39H2	Rhinopithecus_roxellana	91.1
SUV39H2	Rissa_tridactyla	77.8
SUV39H2	Rousettus_aegyptiacus	93.4
SUV39H2	Saccopteryx_bilineata	93.5
SUV39H2	Saccopteryx_leptura	93.6
SUV39H2	Saimiri_boliviensis	96.5
SUV39H2	Sapajus_apella	97.2
SUV39H2	Sarcophilus_harrisii	88.3
SUV39H2	Sciurus_carolinensis	94.0
SUV39H2	Serinus_canaria	77.6
SUV39H2	Sorex_fumeus	77.8
SUV39H2	Spea_bombifrons	69.2
SUV39H2	Strigops_habroptila	75.3
SUV39H2	Struthio_camelus	79.1
SUV39H2	Sturnira_hondurensis	93.9
SUV39H2	Sturnus_vulgaris	77.7
SUV39H2	Suncus_etruscus	70.9
SUV39H2	Suricata_suricatta	93.9
SUV39H2	Sus_scrofa	94.7
SUV39H2	Symphalangus_syndactylus	99.3
SUV39H2	Tachyglossus_aculeatus	70.7
SUV39H2	Taeniopygia_guttata	76.6
SUV39H2	Talpa_occidentalis	94.0
SUV39H2	Terrapene_triunguis	79.3
SUV39H2	Theropithecus_gelada	99.0
SUV39H2	Tinamus_guttatus	76.0
SUV39H2	Trachemys_scripta_elegans	79.7
SUV39H2	Trachypithecus_francoisi	84.3
SUV39H2	Trichechus_manatus_latirostris	79.3
SUV39H2	Trichosurus_vulpecula	87.5
SUV39H2	Tupaia_chinensis	31.0
SUV39H2	Tursiops_truncatus	94.1
SUV39H2	Tympanuchus_pallidicinctus	78.6
SUV39H2	Tyto_alba	78.3
SUV39H2	Ursus_americanus	88.7
SUV39H2	Ursus_arctos	70.8
SUV39H2	Ursus_maritimus	80.6
SUV39H2	Vicugna_pacos	80.1
SUV39H2	Vidua_chalybeata	77.4
SUV39H2	Vidua_macroura	77.4
SUV39H2	Vombatus_ursinus	88.1
SUV39H2	Vulpes_lagopus	70.5
SUV39H2	Vulpes_vulpes	80.7
SUV39H2	Xenopus_tropicalis	72.8
SUV39H2	Zalophus_californianus	94.9
SUV39H2	Zonotrichia_albicollis	73.5
SUV39H2	Zonotrichia_leucophrys_gambelii	73.6
TBC1D14	Acanthisitta_chloris	39.6
TBC1D14	Acanthochromis_polyacanthus	61.0
TBC1D14	Acanthopagrus_latus	60.1
TBC1D14	Accipiter_gentilis	69.1
TBC1D14	Acomys_russatus	83.0
TBC1D14	Agelaius_phoeniceus	71.0
TBC1D14	Ailuropoda_melanoleuca	84.8
TBC1D14	Alexandromys_fortis	82.0
TBC1D14	Alligator_mississippiensis	74.2
TBC1D14	Alligator_sinensis	74.4
TBC1D14	Amblyraja_radiata	61.0
TBC1D14	Ambystoma_mexicanum	65.3
TBC1D14	Amia_calva	65.2
TBC1D14	Ammospiza_caudacuta	70.7
TBC1D14	Ammospiza_nelsoni	70.9
TBC1D14	Amphiprion_ocellaris	60.7
TBC1D14	Anabas_testudineus	59.7
TBC1D14	Anarrhichthys_ocellatus	60.3
TBC1D14	Anas_acuta	65.7
TBC1D14	Anas_platyrhynchos	65.9
TBC1D14	Anguilla_anguilla	62.9
TBC1D14	Anguilla_rostrata	58.6
TBC1D14	Anomalospiza_imberbis	69.7
TBC1D14	Anoplopoma_fimbria	59.4
TBC1D14	Anser_cygnoides	68.0
TBC1D14	Antechinus_flavipes	72.8
TBC1D14	Antennarius_striatus	59.4
TBC1D14	Antrostomus_carolinensis	39.6
TBC1D14	Aotus_nancymaae	90.9
TBC1D14	Apaloderma_vittatum	39.6
TBC1D14	Aphelocoma_coerulescens	68.6
TBC1D14	Apodemus_sylvaticus	82.3
TBC1D14	Aptenodytes_forsteri	46.3
TBC1D14	Apteryx_mantelli	71.4
TBC1D14	Apteryx_rowi	71.5
TBC1D14	Apus_apus	70.8
TBC1D14	Aquila_chrysaetos_chrysaetos	69.0
TBC1D14	Archocentrus_centrarchus	59.6
TBC1D14	Artibeus_jamaicensis	81.6
TBC1D14	Arvicanthis_niloticus	80.3
TBC1D14	Arvicola_amphibius	79.4
TBC1D14	Astatotilapia_calliptera	59.1
TBC1D14	Astyanax_mexicanus	59.2
TBC1D14	Athene_cunicularia	71.2
TBC1D14	Aythya_fuligula	70.4
TBC1D14	Balaenoptera_acutorostrata	83.4
TBC1D14	Balaenoptera_musculus	86.3
TBC1D14	Balaenoptera_ricei	86.3
TBC1D14	Balearica_regulorum_gibbericeps	39.5
TBC1D14	Betta_splendens	59.1
TBC1D14	Bison_bison_bison	83.4
TBC1D14	Boleophthalmus_pectinirostris	60.2
TBC1D14	Bos_indicus_x_Bos_taurus	83.3
TBC1D14	Bos_javanicus	83.4
TBC1D14	Bos_mutus	83.4
TBC1D14	Bos_taurus	83.2
TBC1D14	Brachyistius_frenatus	58.0
TBC1D14	Brienomyrus_brachyistius	58.1
TBC1D14	Bubalus_bubalis	78.2
TBC1D14	Bubalus_kerabau	79.3
TBC1D14	Buceros_rhinoceros_silvestris	39.7
TBC1D14	Budorcas_taxicolor	83.3
TBC1D14	Bufo_bufo	64.3
TBC1D14	Bufo_gargarizans	64.6
TBC1D14	Callithrix_jacchus	90.4
TBC1D14	Callorhinus_ursinus	84.7
TBC1D14	Caloenas_nicobarica	70.8
TBC1D14	Calypte_anna	71.6
TBC1D14	Camarhynchus_parvulus	70.6
TBC1D14	Camelus_bactrianus	85.7
TBC1D14	Camelus_dromedarius	85.6
TBC1D14	Camelus_ferus	85.7
TBC1D14	Canis_lupus_dingo	84.8
TBC1D14	Canis_lupus_familiaris	84.8
TBC1D14	Capra_hircus	83.3
TBC1D14	Capricornis_sumatraensis	83.4
TBC1D14	Carassius_auratus	61.0
TBC1D14	Carassius_gibelio	60.9
TBC1D14	Caretta_caretta	72.0
TBC1D14	Cariama_cristata	39.6
TBC1D14	Carlito_syrichta	87.1
TBC1D14	Castor_canadensis	80.9
TBC1D14	Catharus_ustulatus	70.0
TBC1D14	Cavia_porcellus	78.6
TBC1D14	Cebidichthys_violaceus	60.4
TBC1D14	Cebus_imitator	90.4
TBC1D14	Centrocercus_urophasianus	70.5
TBC1D14	Centropristis_striata	61.7
TBC1D14	Ceratotherium_simum_simum	87.0
TBC1D14	Cercocebus_atys	93.2
TBC1D14	Cervus_canadensis	82.9
TBC1D14	Cervus_elaphus	82.8
TBC1D14	Chaetura_pelagica	69.1
TBC1D14	Chamaea_fasciata	71.3
TBC1D14	Channa_argus	59.4
TBC1D14	Chanodichthys_erythropterus	60.0
TBC1D14	Chanos_chanos	62.0
TBC1D14	Charadrius_vociferus	70.4
TBC1D14	Cheilinus_undulatus	60.2
TBC1D14	Chelmon_rostratus	61.3
TBC1D14	Chelonia_mydas	72.0
TBC1D14	Chelonoidis_abingdonii	74.1
TBC1D14	Chinchilla_lanigera	81.8
TBC1D14	Chionomys_nivalis	81.3
TBC1D14	Chiroxiphia_lanceolata	71.2
TBC1D14	Chlamydotis_macqueenii	39.1
TBC1D14	Chlorocebus_sabaeus	93.0
TBC1D14	Choloepus_didactylus	83.5
TBC1D14	Chroicocephalus_ridibundus	71.2
TBC1D14	Chrysemys_picta_bellii	72.9
TBC1D14	Chrysochloris_asiatica	76.0
TBC1D14	Cinclus_cinclus	69.7
TBC1D14	Clarias_gariepinus	57.6
TBC1D14	Clinocottus_analis	60.3
TBC1D14	Colius_striatus	70.5
TBC1D14	Colobus_angolensis_palliatus	93.0
TBC1D14	Cololabis_saira	57.8
TBC1D14	Colossoma_macropomum	59.1
TBC1D14	Columba_livia	70.6
TBC1D14	Conger_conger	59.3
TBC1D14	Corapipo_altera	71.1
TBC1D14	Corvus_brachyrhynchos	38.5
TBC1D14	Corvus_cornix_cornix	70.1
TBC1D14	Corvus_hawaiiensis	68.6
TBC1D14	Corvus_kubaryi	53.4
TBC1D14	Corvus_moneduloides	70.3
TBC1D14	Corythoichthys_intestinalis	59.3
TBC1D14	Cottoperca_gobio	60.0
TBC1D14	Coturnix_japonica	70.5
TBC1D14	Cricetulus_griseus	81.9
TBC1D14	Crocodylus_porosus	74.1
TBC1D14	Ctenopharyngodon_idella	60.3
TBC1D14	Cuculus_canorus	71.1
TBC1D14	Cyanistes_caeruleus	68.5
TBC1D14	Cyclopterus_lumpus	59.9
TBC1D14	Cygnus_atratus	70.3
TBC1D14	Cygnus_olor	70.2
